CIK,Filed As Of Date,Conformed Period Of Report,Keyword Whole,Keyword Item 1
0000096831,20110314,20101231,1,1
0000096831,20090316,20081231,1,1
0000096831,20120312,20111231,1,1
0000096831,20130307,20121231,1,1
0000096831,20140304,20131231,1,1
0000096831,20150304,20141231,1,1
0000096869,20100301,20091231,1,1
0000096869,20110307,20101231,1,1
0000096869,20120312,20111231,1,1
0000096869,20090302,20081231,1,1
0000096869,20130315,20121231,1,1
0000096869,20140317,20131231,1,1
0000096869,20180312,20171231,1,1
0000096869,20170313,20161231,1,1
0000096869,20150316,20141231,1,1
0000096869,20160308,20151231,1,1
0000096869,20190301,20181231,1,1
0000096885,20190701,20190331,1,1
0000096885,20090629,20090331,1,
0000096885,20100714,20100331,1,1
0000096885,20180716,20180331,1,
0000096885,20120716,20120331,1,0
0000096885,20110629,20110331,1,1
0000096885,20170714,20170331,1,
0000096885,20160629,20160331,1,
0000096885,20150625,20150331,1,0
0000096885,20140630,20140331,1,0
0000096885,20130716,20130331,1,0
0000096943,20100225,20091231,1,
0000096943,20110225,20101231,1,
0000096943,20190221,20181231,1,1
0000096943,20180222,20171231,1,1
0000096943,20160225,20151231,1,1
0000096943,20170223,20161231,1,1
0000096943,20120224,20111231,1,1
0000096943,20130222,20121231,1,1
0000096943,20150220,20141231,1,1
0000096943,20140224,20131231,1,
0000096943,20090225,20081231,1,
0000097134,20180228,20171231,1,
0000097134,20100301,20091231,0,
0000097134,20090316,20081231,0,
0000097134,20110228,20101231,0,
0000097134,20160229,20151231,1,
0000097134,20150227,20141231,1,
0000097134,20170301,20161231,1,
0000097134,20190228,20181231,1,
0000097134,20130222,20121231,0,
0000097134,20120224,20120224,0,
0000097134,20140228,20131231,0,
0000097210,20090302,20081231,1,
0000097210,20100301,20091231,1,
0000097210,20110301,20101231,1,
0000097210,20120229,20111230,1,
0000097210,20170301,20161231,1,1
0000097210,20180301,20171231,1,1
0000097210,20160229,20151231,1,1
0000097210,20140228,20131231,1,
0000097210,20190301,20181231,1,1
0000097210,20150227,20141231,1,1
0000097210,20130301,20121231,1,
0000097216,20190225,20181231,1,1
0000097216,20170227,20161231,1,1
0000097216,20160222,20151231,1,1
0000097216,20140225,20131231,1,1
0000097216,20150223,20141231,1,1
0000097216,20180216,20171231,1,1
0000097216,20130228,20121231,1,1
0000097216,20110218,20101231,1,1
0000097216,20120229,20111231,1,1
0000097472,20110715,20110531,1,1
0000097472,20090717,20090531,1,1
0000097472,20100721,20100531,1,1
0000097472,20120717,20120531,1,1
0000097472,20130722,20130531,1,1
0000097476,20190222,20181231,1,1
0000097476,20100223,20091231,1,1
0000097476,20090224,20081231,1,1
0000097476,20160224,20151231,1,1
0000097476,20110225,20101231,1,1
0000097476,20170223,20161231,1,1
0000097476,20140224,20131231,1,1
0000097476,20180222,20171231,1,1
0000097476,20130222,20121231,1,1
0000097476,20120224,20111231,1,1
0000097476,20150224,20141231,1,1
0000097745,20190227,20181231,1,1
0000097745,20090227,20081231,1,1
0000097745,20170228,20161231,1,1
0000097745,20180228,20171231,1,1
0000097745,20160225,20151231,1,1
0000097745,20100226,20091231,1,1
0000097745,20150226,20141231,1,1
0000097745,20110224,20101231,1,1
0000097745,20140227,20131231,1,1
0000097745,20130227,20121231,1,1
0000097745,20120229,20111231,1,1
0000097854,20110216,20101231,1,1
0000097854,20100216,20091231,1,1
0000097854,20090217,20081231,1,1
0000097854,20120217,20111231,1,1
0000098222,20130521,20130331,1,1
0000098222,20170613,20170331,1,1
0000098222,20140521,20140331,1,1
0000098222,20190228,20181231,1,1
0000098222,20150528,20150331,1,1
0000098222,20160526,20160331,1,1
0000098222,20090514,20090331,1,1
0000098222,20100520,20100331,1,1
0000098222,20110519,20110331,1,1
0000098222,20120521,20120331,1,1
0000098338,20150730,20150531,1,
0000098338,20090818,20090531,1,1
0000098338,20100809,20100531,1,1
0000098338,20110804,20110531,1,1
0000098338,20180821,20180531,1,1
0000098338,20160728,20160531,1,1
0000098338,20190829,20190531,1,1
0000098338,20120806,20120531,1,1
0000098338,20140804,20140531,1,1
0000098338,20170815,20170531,1,0
0000098338,20130808,20130531,1,1
0000098362,20180215,20171231,1,1
0000098362,20160224,20151231,1,1
0000098362,20170221,20161231,1,1
0000098362,20150302,20141231,1,1
0000098362,20190215,20181231,1,1
0000098362,20100225,20091231,1,1
0000098362,20090226,20081231,1,1
0000098362,20110222,20101231,1,1
0000098362,20130213,20121231,1,1
0000098362,20120217,20111231,1,1
0000098362,20140228,20131231,1,1
0000098677,20110301,20101231,1,1
0000098677,20190301,20181231,1,1
0000098677,20170227,20161231,1,1
0000098677,20100301,20091231,1,1
0000098677,20090302,20081231,1,1
0000098677,20140228,20131231,1,1
0000098677,20130301,20121231,1,1
0000098677,20120229,20111231,1,1
0000098677,20160226,20151231,1,1
0000098677,20180301,20171231,1,1
0000098677,20150227,20141231,1,1
0000099302,20180608,20180331,1,1
0000099302,20170619,20170325,1,1
0000099302,20190607,20190330,1,1
0000099302,20110622,20110326,1,1
0000099302,20160620,20160326,1,1
0000099302,20100624,20100327,1,1
0000099302,20090624,20090328,1,1
0000099302,20120620,20120331,1,1
0000099302,20140626,20140329,0,0
0000099302,20130626,20130330,1,0
0000099302,20150625,20150328,0,0
0000099359,20090529,20090331,1,1
0000099359,20100628,20100331,1,1
0000099359,20110603,20110331,1,1
0000099359,20130606,20130331,1,1
0000099359,20120612,20120331,1,1
0000099359,20150529,20150331,1,
0000099359,20140605,20140331,1,0
0000099780,20180222,20171231,1,1
0000099780,20190221,20181231,1,1
0000099780,20160219,20151231,1,1
0000099780,20170217,20161231,1,1
0000099780,20150219,20141231,1,1
0000099780,20100218,20091231,1,1
0000099780,20090219,20081231,1,1
0000099780,20120216,20111231,1,1
0000099780,20130221,20121231,1,1
0000099780,20110217,20101231,1,1
0000099780,20140220,20131231,1,1
0000100378,20090911,20090910,1,1
0000100378,20120913,20120913,1,1
0000100378,20100913,20100913,1,1
0000100378,20110913,20110913,1,1
0000100378,20180827,20180630,1,1
0000100378,20160913,20160630,1,1
0000100378,20190829,20190630,1,1
0000100378,20170831,20170630,1,1
0000100378,20150914,20150914,1,1
0000100378,20140915,20140915,1,1
0000100378,20130913,20130913,1,1
0000100493,20181113,20180929,1,1
0000100493,20191112,20190928,1,1
0000100493,20171113,20170930,1,1
0000100493,20091123,20091003,1,1
0000100493,20161121,20161001,1,1
0000100493,20131118,20130928,1,1
0000100493,20101122,20101002,1,1
0000100493,20111121,20111001,1,1
0000100493,20151123,20151003,1,1
0000100493,20141117,20140927,1,1
0000100493,20121119,20120929,1,1
0000101001,20100226,20091231,1,0
0000101001,20090302,20081231,1,1
0000319687,20180222,20171231,1,1
0000319687,20160218,20151231,1,1
0000319687,20170223,20161231,1,1
0000101001,20110222,20101231,1,1
0000319687,20190228,20181231,1,1
0000319687,20130225,20121231,1,1
0000101001,20120222,20111231,1,1
0000319687,20150220,20141231,1,1
0000319687,20140220,20131231,1,1
0000100591,20190410,20190131,1,1
0000100591,20090415,20090131,1,1
0000100591,20110414,20110131,1,1
0000100591,20140415,20140131,1,1
0000100591,20100414,20100131,1,1
0000100591,20150416,20150131,1,1
0000100591,20120413,20120131,1,1
0000100591,20170411,20170131,1,1
0000100591,20160415,20160131,1,1
0000100591,20130412,20130131,1,1
0000100591,20180411,20180131,1,1
0000100726,20100910,20100627,1,1
0000100726,20110909,20110626,1,1
0000100726,20160826,20160626,1,0
0000100726,20150903,20150628,1,1
0000100726,20170901,20170625,1,1
0000100726,20180822,20180624,1,1
0000100726,20190829,20190630,1,1
0000100726,20120830,20120624,1,1
0000100726,20140910,20140629,1,1
0000100726,20130910,20130630,1,1
0000100726,20090911,20090628,1,1
0000100885,20180209,20171231,1,1
0000100885,20090206,20081231,1,1
0000100885,20100205,20091231,1,1
0000100885,20190208,20181231,1,1
0000100885,20170203,20161231,1,1
0000100885,20140207,20131231,1,1
0000100885,20160205,20151231,1,1
0000100885,20120203,20111231,1,1
0000100885,20130208,20121231,1,1
0000100885,20110204,20101231,1,1
0000100885,20150206,20141231,1,1
0000101063,20090227,20081231,1,1
0000101063,20100226,20091231,1,
0000101063,20120227,20111231,1,1
0000101063,20110304,20101231,1,
0000101063,20130318,20121231,1,1
0000101063,20150318,20141231,1,1
0000101063,20140304,20131231,1,1
0000101295,20190321,20181231,1,1
0000101295,20180322,20171231,1,1
0000101295,20090324,20081231,1,1
0000101295,20170323,20161231,1,1
0000101295,20100325,20091231,1,1
0000101295,20160324,20151231,1,1
0000101295,20120326,20111231,1,1
0000101295,20110325,20101231,1,1
0000101295,20140324,20131231,1,1
0000101295,20150326,20141231,1,1
0000101295,20130321,20121231,1,1
0000101594,20160414,20151231,1,1
0000101594,20150312,20141231,1,1
0000101594,20140312,20131231,1,1
0000101594,20110314,20101231,1,1
0000101594,20130318,20121231,1,1
0000101594,20100312,20091231,1,1
0000101594,20170417,20161231,1,1
0000101594,20190916,20181231,1,1
0000101594,20120314,20111231,1,1
0000101594,20180328,20171231,1,1
0000101594,20090313,20081231,1,1
0000101778,20120229,20111231,1,1
0000101778,20100226,20091231,1,1
0000101778,20160225,20151231,1,1
0000101778,20090227,20081231,1,1
0000101778,20150302,20141231,1,1
0000101778,20180222,20171231,1,1
0000101778,20170224,20161231,1,1
0000101778,20140228,20131231,1,1
0000101778,20190221,20181231,1,1
0000101778,20130222,20121231,1,1
0000101778,20110228,20101231,1,1
0000101829,20170209,20161231,1,1
0000101829,20190207,20181231,1,1
0000101829,20180209,20171231,1,1
0000101829,20150205,20141231,1,1
0000101829,20160211,20151231,1,1
0000101829,20140206,20131231,1,1
0000101829,20120209,20111231,1,1
0000101829,20130207,20121231,1,1
0000101829,20090211,20081231,1,1
0000101829,20100211,20091231,1,1
0000101829,20110210,20101231,1,1
0000101830,20090227,20081231,1,1
0000101830,20100226,20091231,1,0
0000101830,20170526,20170331,1,0
0000101830,20160517,20160331,1,0
0000101830,20110224,20101231,1,0
0000101830,20120227,20111231,1,0
0000101830,20130228,20121231,1,0
0000101830,20180524,20180331,1,0
0000101830,20140224,20131231,1,0
0000101830,20150526,20150331,1,0
0000101830,20190529,20190331,1,0
0000101984,20170309,20161231,1,1
0000101984,20160311,20151231,1,1
0000101984,20180313,20171231,1,1
0000101984,20190315,20181231,1,1
0000101984,20150306,20141231,1,1
0000101984,20140312,20131231,1,1
0000101984,20110316,20101231,1,1
0000101984,20100315,20091231,1,1
0000101984,20090313,20081231,1,1
0000101984,20120314,20111231,1,1
0000101984,20130314,20121231,1,1
0000102109,20100623,20100331,1,1
0000102109,20180716,20180331,1,1
0000102109,20120628,20120331,1,
0000102109,20110628,20110331,1,1
0000102109,20160928,20160331,1,
0000102109,20090623,20090331,1,1
0000102109,20170714,20170331,1,
0000102109,20190715,20190331,1,1
0000102109,20130627,20130331,1,
0000102109,20150825,20150331,1,
0000102109,20140804,20140331,1,1
0000102379,20110228,20101231,1,0
0000102379,20120227,20111230,1,1
0000102379,20130226,20121228,1,1
0000102379,20140303,20140103,1,1
0000102379,20090303,20090102,1,0
0000102379,20100302,20100101,1,0
0000102729,20190227,20181229,1,1
0000102729,20090224,20081227,1,1
0000102729,20100223,20091226,1,1
0000102729,20110223,20101225,1,1
0000102729,20130226,20121229,1,1
0000102729,20160224,20151226,1,1
0000102729,20120228,20111231,1,1
0000102729,20140225,20131228,1,1
0000102729,20170301,20161231,1,1
0000102729,20180228,20171230,1,1
0000102729,20150225,20141227,1,1
0000102741,20101221,20101029,1,0
0000102741,20111221,20111028,1,1
0000102741,20151218,20151030,1,
0000102741,20161220,20161028,1,
0000102741,20121219,20121026,1,0
0000102741,20131220,20131025,1,1
0000102741,20141222,20141031,1,
0000102741,20091218,20091030,1,0
0000102752,20100304,20091231,1,1
0000102752,20090303,20081231,1,1
0000102752,20110302,20101231,1,1
0000102752,20120308,20111231,1,1
0000102752,20160303,20151231,1,1
0000102752,20180307,20171231,1,1
0000102752,20140307,20131231,1,1
0000102752,20190307,20181231,1,1
0000102752,20150306,20141231,1,
0000102752,20170301,20161231,1,1
0000102752,20130306,20121231,1,
0000103096,20090925,20090630,1,1
0000103096,20110908,20110630,1,1
0000103096,20100913,20100630,1,1
0000103096,20150909,20150630,1,1
0000103096,20140910,20140630,1,1
0000103096,20160831,20160630,1,1
0000103096,20120912,20120630,1,1
0000103096,20130912,20130630,1,1
0000103145,20110224,20101231,1,1
0000103145,20100224,20091231,1,1
0000103145,20090302,20081231,1,1
0000103145,20180221,20171231,1,1
0000103145,20190225,20181231,1,1
0000103145,20160225,20151231,1,1
0000103145,20120222,20111231,1,1
0000103145,20170222,20161231,1,1
0000103145,20131104,20121231,1,1
0000103145,20150224,20141231,1,1
0000103145,20140228,20131231,1,1
0000103379,20170301,20161231,1,1
0000103379,20160302,20160102,1,1
0000103379,20120229,20111231,1,1
0000103379,20140226,20131228,1,1
0000103379,20130227,20121229,1,1
0000103379,20190524,20190330,1,1
0000103379,20180228,20171230,1,1
0000103379,20150303,20150103,1,1
0000103379,20110302,20110101,1,
0000103379,20090303,20090103,1,1
0000103379,20100303,20100102,1,1
0000103595,20091007,20090725,1,
0000103595,20111012,20110730,1,
0000103595,20161012,20160730,1,
0000103595,20121009,20120728,1,
0000103595,20151007,20150725,1,
0000103595,20141008,20140726,1,
0000103595,20131008,20130727,1,
0000103595,20191010,20190727,1,
0000103595,20101012,20100731,1,
0000103595,20171012,20170729,1,
0000103595,20181011,20180728,1,
0000103730,20190215,20181231,1,1
0000103730,20170217,20161231,1,1
0000103730,20180216,20171231,1,1
0000103730,20150219,20141231,1,1
0000103730,20160217,20151231,1,1
0000103730,20130220,20121231,1,1
0000103730,20140219,20131231,1,1
0000103730,20090226,20081231,1,1
0000103730,20100226,20091231,1,1
0000103730,20110225,20101231,1,1
0000103730,20120223,20111231,1,1
0000103872,20090202,20081102,1,1
0000103872,20130409,20101031,1,1
0000103872,20190109,20181028,1,1
0000103872,20160114,20151101,1,1
0000103872,20180112,20171029,1,1
0000103872,20140131,20131103,1,
0000103872,20131115,20121028,1,1
0000103872,20170112,20161030,1,1
0000103872,20150120,20141102,1,1
0000104777,20090316,20081231,1,
0000104777,20110316,20101231,1,
0000104777,20100316,20091231,1,1
0000104777,20150317,20141231,1,
0000104777,20130318,20121231,1,
0000104777,20120315,20111231,1,
0000104777,20140328,20131231,1,
0000104889,20100302,20100103,1,1
0000104889,20090226,20081228,1,1
0000104889,20160226,20151231,1,1
0000104889,20180223,20171231,1,1
0000104889,20130228,20121231,1,1
0000104889,20120229,20111231,1,1
0000104889,20110302,20110102,1,1
0000104889,20190225,20181231,1,1
0000104889,20140228,20131231,1,1
0000104889,20170224,20161231,1,1
0000104889,20150227,20141231,1,1
0000104897,20111117,20110828,1,1
0000104897,20101123,20100829,1,1
0000104897,20161104,20160828,1,
0000104897,20151104,20150830,1,
0000104897,20141024,20140831,1,
0000104897,20171103,20170827,1,1
0000104897,20091125,20090830,1,
0000104897,20121113,20120826,1,
0000104897,20131024,20130825,1,
0000104918,20170222,20161231,1,0
0000104918,20180221,20171231,1,1
0000104918,20090227,20081231,1,1
0000104918,20100226,20091231,1,
0000104918,20160224,20151231,1,0
0000104918,20110225,20101231,1,0
0000104918,20120228,20111231,1,0
0000104918,20190220,20181231,1,1
0000104918,20140226,20131231,1,0
0000104918,20150225,20141231,1,1
0000104918,20130226,20121231,1,0
0000105016,20110301,20101231,1,1
0000105016,20160229,20151231,1,1
0000105016,20140227,20131231,1,1
0000105016,20180301,20171231,1,1
0000105016,20150224,20141231,1,1
0000105016,20170221,20161231,1,1
0000105016,20190228,20181231,1,1
0000105016,20130228,20121231,1,1
0000105016,20120229,20111231,1,1
0000105016,20100226,20091231,1,1
0000105016,20090227,20081231,1,1
0000105076,20100301,20091231,1,1
0000105076,20090316,20081231,1,1
0000105076,20110302,20101231,1,1
0000105076,20120229,20111231,1,1
0000105076,20140303,20131231,1,1
0000105076,20150302,20141231,1,1
0000105076,20130304,20121231,1,1
0000105132,20111020,20110831,1,0
0000105132,20091016,20090831,1,0
0000105132,20101018,20100831,1,0
0000105132,20121022,20120831,1,1
0000105132,20151022,20150831,1,0
0000105132,20161024,20160831,1,0
0000105132,20171023,20170831,1,0
0000105132,20191022,20190831,1,
0000105132,20181022,20180831,1,0
0000105132,20141021,20140831,1,0
0000105132,20131022,20130831,1,0
0000105319,20100303,20100102,1,1
0000105319,20090304,20090103,1,1
0000105319,20110302,20110101,1,1
0000105319,20170301,20161231,1,1
0000105319,20160302,20160102,1,1
0000105319,20150304,20150103,1,1
0000105319,20130227,20121229,1,1
0000105319,20120228,20111231,1,1
0000105319,20190226,20181229,1,1
0000105319,20140226,20131228,1,1
0000105319,20180228,20171230,1,1
0000105418,20110310,20101225,1,1
0000105418,20130314,20121229,1,1
0000105418,20120315,20111231,1,1
0000105418,20180315,20171230,1,1
0000105418,20190314,20181229,1,1
0000105418,20170316,20161231,1,1
0000105418,20140314,20131228,1,1
0000105418,20150313,20141227,1,1
0000105418,20160318,20151226,1,1
0000105418,20090312,20081227,1,1
0000105418,20100311,20091226,1,1
0000105608,20100311,20091231,1,1
0000105608,20160330,20151231,1,0
0000105608,20090310,20081231,1,1
0000105608,20120308,20111231,1,1
0000105608,20180330,20171231,0,0
0000105608,20170330,20161231,0,0
0000105608,20110310,20101231,1,1
0000105608,20140313,20131231,1,1
0000105608,20150323,20141231,1,0
0000105608,20130313,20121231,1,1
0000105744,20190401,20181231,1,1
0000105744,20120330,20111231,1,1
0000105744,20170405,20161231,1,1
0000105744,20130401,20121231,1,1
0000105744,20160330,20151231,1,1
0000105744,20140328,20131231,1,1
0000105744,20150331,20141231,1,1
0000105744,20180419,20171231,1,1
0000105744,20090415,20081231,1,1
0000105744,20110331,20101231,1,1
0000105744,20100331,20091231,1,1
0000105770,20100225,20091231,1,1
0000105770,20120229,20111231,1,1
0000105770,20090227,20081231,1,
0000105770,20160226,20151231,1,1
0000105770,20110228,20101231,1,1
0000105770,20190228,20181231,1,1
0000105770,20170228,20161231,1,1
0000105770,20180226,20171231,1,1
0000105770,20140227,20131231,1,1
0000105770,20130227,20121231,1,1
0000105770,20150225,20141231,1,1
0000106040,20150821,20150703,1,1
0000106040,20160829,20160701,1,1
0000106040,20140815,20140627,1,1
0000106040,20180824,20180629,1,1
0000106040,20190827,20190628,1,
0000106040,20170829,20170630,1,1
0000106040,20090814,20090703,1,1
0000106040,20120820,20120629,1,0
0000106040,20100813,20100702,1,1
0000106040,20110812,20110701,1,1
0000106040,20130819,20130628,1,1
0000106455,20110311,20101231,1,
0000106455,20100312,20091231,1,
0000106455,20090313,20081231,1,
0000106455,20120313,20111231,1,
0000106455,20160314,20151231,1,
0000106455,20180402,20171231,1,
0000106455,20170329,20161231,1,
0000106455,20150306,20141231,1,
0000106455,20130312,20121231,1,
0000106455,20140228,20131231,1,
0000106532,20170309,20161231,1,
0000106532,20180313,20171231,1,
0000106532,20150311,20141231,1,
0000106532,20190314,20181231,1,1
0000106532,20160310,20151231,1,
0000106532,20100312,20091231,1,
0000106532,20120313,20111231,1,
0000106532,20140312,20131231,1,
0000106532,20110315,20101231,1,
0000106532,20130314,20121231,1,1
0000106532,20090312,20081231,1,1
0000106535,20190215,20181231,1,0
0000106535,20090227,20081231,1,0
0000106535,20180216,20171231,1,0
0000106535,20100226,20091231,1,0
0000106535,20170224,20161231,1,0
0000106535,20150213,20141231,1,0
0000106535,20160217,20151231,1,0
0000106535,20120222,20111231,1,1
0000106535,20110225,20101231,1,0
0000106535,20130219,20121231,1,0
0000106535,20140218,20131231,1,0
0000106618,20160226,20151231,1,1
0000106618,20170228,20161231,1,1
0000106618,20150227,20141231,1,1
0000106618,20100330,20091231,1,0
0000106618,20110311,20101231,1,0
0000106618,20090331,20081231,1,0
0000106618,20120315,20111231,1,1
0000106618,20140228,20131231,1,1
0000106618,20130228,20121231,1,1
0000106640,20100217,20091231,1,
0000106640,20090219,20081231,1,
0000106640,20190212,20181231,1,1
0000106640,20160216,20151231,1,1
0000106640,20120222,20111231,1,1
0000106640,20170213,20161231,1,1
0000106640,20110214,20101231,1,1
0000106640,20130219,20121231,1,1
0000106640,20140218,20131231,1,1
0000106640,20150226,20141231,1,1
0000106640,20180213,20171231,1,1
0000107140,20170629,20170629,1,0
0000107140,20180629,20180430,1,1
0000107140,20190701,20190430,1,1
0000107140,20150626,20150430,1,0
0000107140,20160629,20160629,1,0
0000107140,20090624,20090605,1,0
0000107140,20120626,20120430,1,0
0000107140,20140627,20140627,1,0
0000107140,20130626,20130612,1,0
0000107140,20100623,20100430,1,0
0000107140,20110624,20110430,1,0
0000107263,20090225,20081231,1,1
0000107263,20100226,20091231,1,1
0000107263,20170222,20161231,1,1
0000107263,20190221,20181231,1,1
0000107263,20160226,20151231,1,1
0000107263,20140226,20131231,1,1
0000107263,20110225,20101231,1,1
0000107263,20120228,20111231,1,1
0000107263,20180222,20171231,1,1
0000107263,20130227,20121231,1,1
0000107263,20150225,20141231,1,1
0000107687,20191023,20190831,1,1
0000107687,20091027,20090829,1,0
0000107687,20101026,20100828,1,1
0000107687,20111025,20110827,1,1
0000107687,20151027,20150829,1,1
0000107687,20171020,20170826,1,1
0000107687,20141028,20140830,1,1
0000107687,20131029,20130831,1,1
0000107687,20161018,20160827,1,1
0000107687,20121023,20120825,1,1
0000107687,20181018,20180825,1,1
0000108312,20101118,20100930,1,1
0000108312,20111116,20110930,1,1
0000108312,20121115,20120930,1,1
0000108312,20151112,20150930,1,1
0000108312,20171113,20170930,1,1
0000108312,20181113,20180930,1,1
0000108312,20161116,20160930,1,1
0000108312,20141112,20140930,1,1
0000108312,20131114,20130930,1,1
0000108312,20191125,20190930,1,
0000108312,20091120,20090930,1,1
0000108516,20090730,20090531,1,1
0000108516,20100730,20100531,1,1
0000108516,20110801,20110531,1,1
0000108516,20160801,20160531,1,1
0000108516,20150730,20150531,1,1
0000108516,20170724,20170531,1,1
0000108516,20190730,20190531,1,
0000108516,20180730,20180531,1,
0000108516,20140730,20140531,1,1
0000108516,20120730,20120531,1,1
0000108516,20130730,20130531,1,1
0000108985,20120312,20111231,1,1
0000108985,20130312,20121231,1,1
0000108985,20140311,20131231,1,1
0000108985,20160308,20151231,1,1
0000108985,20190312,20181231,1,1
0000108985,20150310,20141231,1,1
0000108985,20170307,20161231,1,1
0000108985,20180306,20171231,1,1
0000108985,20110308,20101231,1,1
0000108985,20100311,20091231,1,1
0000108985,20090311,20081231,1,0
0000109156,20110920,20110731,1,1
0000109156,20101012,20100731,1,1
0000109156,20091029,20090731,1,1
0000109156,20121003,20120731,1,1
0000109156,20130927,20130731,1,1
0000109177,20110311,20101231,1,1
0000109177,20100309,20091231,0,0
0000109177,20090304,20081231,0,0
0000109177,20111214,20110930,1,1
0001592706,20181123,20180930,1,1
0000109177,20121127,20120930,1,1
0000109177,20171120,20170930,1,1
0000109177,20151120,20150930,1,1
0000109177,20161123,20160930,1,1
0001592706,20191115,20190930,1,
0000109177,20131127,20130930,1,1
0000109177,20141121,20140930,1,1
0000109198,20190403,20190202,1,1
0000109198,20130402,20130202,1,1
0000109198,20170328,20170128,1,1
0000109198,20090331,20090131,1,1
0000109198,20100330,20100130,1,1
0000109198,20180404,20180203,1,1
0000109198,20160329,20160130,1,1
0000109198,20110330,20110129,1,1
0000109198,20140401,20140201,1,1
0000109198,20150331,20150131,1,1
0000109198,20120327,20120128,1,1
0000109471,20130501,20130131,1,1
0000109471,20110502,20110131,1,1
0000109471,20090501,20090131,1,1
0000109471,20100503,20100131,1,1
0000109471,20120430,20120131,1,
0000109563,20190816,20190630,1,1
0000109563,20180817,20180630,1,1
0000109563,20160824,20160630,1,1
0000109563,20170818,20170630,1,1
0000109563,20090819,20090630,1,1
0000109563,20100813,20100630,1,1
0000109563,20110817,20110630,1,1
0000109563,20150826,20150630,1,1
0000109563,20120815,20120630,1,1
0000109563,20140822,20140630,1,1
0000109563,20130820,20130630,1,1
0000109758,20130225,20121231,1,1
0000109758,20090302,20081231,1,1
0000109758,20100301,20091231,1,1
0000109758,20120224,20111231,1,1
0000109758,20110224,20101231,1,1
0000110430,20100225,20091231,1,1
0000110430,20090226,20081231,1,1
0000110430,20110224,20101231,1,1
0000110471,20190226,20181229,1,1
0000110471,20180227,20171230,1,1
0000110471,20170228,20161231,1,1
0000110471,20160301,20160102,1,1
0000110471,20150303,20150103,1,1
0000110471,20140225,20131228,1,1
0000110471,20120229,20111231,1,1
0000110471,20130227,20121229,1,1
0000110471,20090304,20090103,1,1
0000110471,20100303,20100102,1,1
0000110471,20110302,20110101,1,1
0000110536,20100430,20100131,1,1
0000110536,20120501,20120131,1,0
0000110536,20090430,20090131,1,1
0000110536,20110502,20110131,1,1
0000110536,20130430,20130131,1,1
0000110621,20130724,20130531,1,1
0000110621,20110727,20110531,1,1
0000110621,20150727,20150531,1,1
0000110621,20120726,20120531,1,1
0000110621,20140814,20140531,1,1
0000110621,20170724,20170531,1,
0000110621,20180723,20180531,1,
0000110621,20190724,20190531,1,
0000110621,20160728,20160531,1,
0000110621,20090728,20090531,1,1
0000110621,20100729,20100531,1,1
0000200406,20190220,20181230,1,1
0000200406,20100301,20100103,1,1
0000200406,20090220,20081228,1,1
0000200406,20160224,20160103,1,1
0000200406,20180221,20171231,1,1
0000200406,20170227,20170101,1,1
0000200406,20120223,20120101,1,1
0000200406,20110225,20110102,1,1
0000200406,20130222,20121230,1,0
0000200406,20150224,20141228,1,1
0000200406,20140221,20131229,1,0
0000202058,20180827,20180629,1,1
0000202058,20150831,20150703,1,1
0000202058,20140825,20140627,1,1
0000202058,20160829,20160701,1,1
0000202058,20130826,20130628,1,1
0000202058,20190822,20190628,1,1
0000202058,20170829,20170630,1,1
0000202058,20090831,20090703,1,1
0000202058,20110829,20110701,1,1
0000202058,20100830,20100702,1,1
0000202058,20120827,20120629,1,1
0000203077,20090227,20090103,1,
0000203077,20100302,20100102,1,
0000203077,20160223,20160102,1,1
0000203077,20150226,20150103,1,1
0000203077,20130226,20121229,1,1
0000203077,20110302,20110101,1,
0000203077,20140226,20131228,1,1
0000203077,20120229,20111231,1,
0000203248,20090226,20081231,1,1
0000203248,20100301,20091231,1,1
0000203248,20110225,20101231,1,1
0000203248,20130301,20121231,1,1
0000203248,20120224,20111231,1,1
0000203527,20171127,20170929,1,1
0000203527,20181126,20180928,1,1
0000203527,20191125,20190927,1,1
0000203527,20101123,20101001,1,1
0000203527,20091125,20091002,1,1
0000203527,20161123,20160930,1,1
0000203527,20111123,20110930,1,1
0000203527,20141125,20140926,1,1
0000203527,20151125,20151002,1,1
0000203527,20131126,20130927,1,1
0000203527,20121121,20120928,1,1
0000215419,20100223,20100223,1,1
0000215419,20090226,20081228,1,1
0000215419,20110222,20101226,1,1
0000215419,20160303,20151227,1,1
0000215419,20150305,20141228,1,1
0000215419,20120302,20120302,1,1
0000215419,20130305,20121230,1,1
0000215419,20140331,20131229,1,1
0000216085,20160304,20151231,1,1
0000216085,20180302,20171231,1,1
0000216085,20170303,20161231,1,1
0000216085,20190304,20181231,1,1
0000216085,20090316,20081231,1,1
0000216085,20130305,20121231,1,1
0000216085,20100308,20091231,1,1
0000216085,20110304,20101231,1,1
0000216085,20120307,20111231,1,1
0000216085,20140307,20131231,1,1
0000216085,20150316,20141231,1,1
0000216228,20120229,20111231,1,1
0000216228,20090225,20081231,1,1
0000216228,20100301,20091231,1,1
0000216228,20160222,20151231,1,1
0000216228,20180216,20171231,1,
0000216228,20170217,20161231,1,
0000216228,20130227,20121231,1,1
0000216228,20150220,20141231,1,1
0000216228,20190222,20181231,1,
0000216228,20140221,20131231,1,1
0000216228,20110224,20101231,1,1
0000216539,20160229,20151231,1,1
0000216539,20150302,20141231,1,1
