CIK,Filed As Of Date,Conformed Period Of Report,Keyword Whole,Keyword Item 1
0001046327,20100310,20091231,1,1
0001046327,20160229,20151231,1,1
0001046327,20120301,20111231,1,1
0001046327,20180227,20171231,1,1
0001046327,20130318,20121231,1,1
0001046327,20170227,20161231,1,1
0001046327,20140306,20131231,1,1
0001046327,20150226,20141231,1,1
0001046568,20190220,20181231,1,1
0001046568,20170223,20161231,1,1
0001046568,20180221,20171231,1,1
0001046568,20160229,20151231,1,1
0001046568,20090220,20081231,1,1
0001046568,20110222,20101231,1,1
0001046568,20100225,20091231,1,1
0001046568,20150303,20141231,1,1
0001046568,20120227,20111031,1,1
0001046568,20140227,20131231,1,1
0001046568,20130228,20121231,1,1
0001046859,20150302,20141231,1,1
0001046859,20140227,20131231,1,1
0001046859,20130227,20121231,1,1
0001046995,20110316,20101231,1,1
0001046995,20100325,20091231,1,1
0001046995,20120315,20111231,1,1
0001046995,20180330,20171231,1,
0001046995,20170329,20161231,1,
0001046995,20150313,20141231,1,1
0001046995,20130314,20121231,1,1
0001046995,20140313,20131231,1,1
0001046995,20160317,20151231,1,1
0001046995,20190328,20181231,1,
0001046995,20090331,20081231,1,1
0001047122,20090225,20081231,1,1
0001047122,20170215,20161231,1,1
0001047122,20100224,20091231,1,1
0001047122,20190213,20181231,1,1
0001047122,20110223,20101231,1,1
0001047122,20120222,20111231,1,1
0001047122,20150211,20141231,1,1
0001047122,20130213,20121231,1,1
0001047122,20180214,20171231,1,1
0001047122,20140211,20131231,1,1
0001047122,20160210,20151231,1,1
0001047127,20190222,20181231,1,1
0001047127,20170224,20161231,1,1
0001047127,20140228,20131231,1,1
0001047127,20130308,20121231,1,1
0001047127,20120224,20111231,1,1
0001047127,20160222,20151231,1,1
0001047127,20180223,20171231,1,1
0001047127,20150219,20141231,1,1
0001047127,20100224,20091231,1,1
0001047127,20090224,20081231,1,1
0001047127,20110224,20101231,1,1
0001047335,20100302,20091231,1,1
0001047335,20120217,20111231,1,1
0001047335,20190220,20181231,1,1
0001047335,20170215,20161231,1,1
0001047335,20110222,20101231,1,1
0001047335,20180220,20171231,1,1
0001047335,20160219,20151231,1,1
0001047335,20130215,20121231,1,1
0001047335,20090306,20081231,1,1
0001047335,20150220,20141231,1,1
0001047335,20140221,20131231,1,1
0000023632,20180215,20171231,1,1
0000023632,20160218,20151231,1,1
0000023632,20170216,20161231,1,1
0000023632,20190221,20181231,1,1
0000023632,20140221,20131231,1,1
0000023632,20150219,20141231,1,1
0001047862,20100222,20091231,1,1
0001047862,20110222,20101231,1,1
0001047862,20120221,20111231,1,1
0001047862,20130221,20121231,1,1
0001047919,20090311,20081231,1,1
0001047919,20100331,20091231,1,1
0001047919,20110223,20101231,1,1
0001047919,20140414,20131231,1,1
0001047919,20130311,20121231,1,1
0001047919,20120306,20111231,1,1
0001048268,20121214,20120930,1,1
0001048268,20111220,20110930,1,1
0001048268,20101214,20100930,1,1
0001048268,20151211,20150930,1,1
0001048268,20181207,20180930,1,1
0001048268,20171208,20170930,1,1
0001048268,20141212,20140930,1,1
0001048268,20131217,20130930,1,1
0001048268,20161209,20160930,1,1
0001048268,20191206,20190930,1,
0001048268,20091214,20090930,1,1
0001048477,20100226,20091231,1,1
0001048477,20090227,20081231,1,1
0001048477,20110224,20101231,1,1
0001048477,20140226,20131231,1,1
0001048477,20190228,20181231,1,1
0001048477,20120222,20111231,1,1
0001048477,20160229,20151231,1,1
0001048477,20180226,20171231,1,1
0001048477,20130226,20121231,1,1
0001048477,20150302,20141231,1,1
0001048477,20170227,20161231,1,1
0001048620,20100322,20091229,1,1
0001048620,20090319,20081230,1,1
0001048620,20110228,20101228,1,1
0001048620,20120323,20111227,1,1
0001048620,20140319,20131231,1,1
0001048620,20130320,20121225,1,1
0001048685,20150415,20141231,1,1
0001048685,20140317,20131231,1,1
0001048685,20110315,20101231,1,1
0001048685,20100316,20091231,1,1
0001048685,20090316,20081231,1,1
0001048685,20120314,20111231,1,1
0001048685,20130314,20121231,1,1
0001048695,20191115,20190930,1,
0001048695,20091120,20090930,1,1
0001048695,20171103,20170930,1,1
0001048695,20111122,20110930,1,1
0001048695,20151106,20150930,1,1
0001048695,20101123,20100930,1,1
0001048695,20161104,20160930,1,1
0001048695,20131122,20130930,1,1
0001048695,20141126,20140930,1,1
0001048695,20121121,20120930,1,1
0001048695,20181121,20180930,1,1
0001048911,20160718,20160531,1,1
0001048911,20180716,20180531,1,1
0001048911,20190716,20190531,1,1
0001048911,20170717,20170531,1,1
0001048911,20090715,20090531,1,1
0001048911,20100715,20100531,1,1
0001048911,20150714,20150531,1,1
0001048911,20140714,20140531,1,1
0001048911,20120716,20120531,1,1
0001048911,20110712,20110531,1,1
0001048911,20130715,20130531,1,1
0001049108,20090303,20081231,1,1
0001049108,20110228,20101231,1,1
0001049108,20100304,20091231,1,1
0001049108,20120228,20111231,1,1
0001049210,20090316,20081231,1,1
0001049210,20110307,20101231,1,1
0001049210,20100316,20091231,1,1
0001049210,20120305,20111231,1,1
0001049210,20130401,20121231,1,1
0001049502,20160226,20151231,1,1
0001049502,20180228,20171231,1,1
0001049502,20170301,20161231,1,1
0001049502,20190226,20181231,1,1
0001049502,20100226,20091231,1,1
0001049502,20090227,20081231,1,1
0001049502,20110225,20101231,1,1
0001049502,20130226,20121231,1,1
0001049502,20140226,20131231,1,1
0001049502,20120224,20111231,1,1
0001049502,20150225,20141231,1,1
0001049521,20110818,20110630,1,1
0001049521,20100819,20100630,1,1
0001049521,20140814,20140630,1,1
0001049521,20090904,20090630,1,1
0001049521,20180816,20180630,1,1
0001049521,20190815,20190630,1,
0001049521,20170818,20170630,1,1
0001049521,20150813,20150630,1,1
0001049521,20160816,20160630,1,1
0001049521,20120822,20120630,1,1
0001049521,20130816,20130630,1,1
0001049606,20180228,20171231,1,1
0001049606,20190227,20181231,1,1
0001049606,20160303,20151231,1,1
0001049606,20150305,20141231,1,
0001049606,20110303,20101231,1,1
0001049606,20170301,20161231,1,1
0001049606,20100304,20091231,1,1
0001049606,20120305,20111231,1,1
0001049606,20090226,20081231,1,
0001049606,20140305,20131231,1,
0001049606,20130306,20121231,1,1
0001050007,20091210,20090930,1,1
0001050007,20111219,20110930,1,1
0001050007,20101123,20100930,1,1
0001050007,20161117,20160930,1,1
0001050007,20121121,20120930,1,1
0001050007,20151119,20150930,1,1
0001050007,20141120,20140930,1,1
0001050007,20131126,20130930,1,1
0001050377,20180309,20171231,1,1
0001050377,20170303,20161231,1,1
0001050377,20190207,20181231,1,1
0001050377,20150306,20141231,1,1
0001050377,20160303,20151231,1,1
0001050377,20100315,20091231,1,1
0001050377,20090316,20081231,1,1
0001050377,20110311,20101231,1,1
0001050377,20140310,20131231,1,1
0001050377,20120228,20111231,1,1
0001050377,20130304,20121231,1,1
0001050446,20160226,20151231,1,1
0001050446,20100224,20091231,1,1
0001050446,20090224,20081231,1,1
0001050446,20110218,20101231,1,1
0001050446,20120217,20111231,1,1
0001050446,20150226,20141231,1,1
0001050446,20130213,20121231,1,1
0001050446,20190220,20181231,1,1
0001050446,20180207,20171231,1,1
0001050446,20170210,20161231,1,1
0001050446,20140212,20131231,1,1
0001050550,20130306,20121231,1,1
0001050550,20100303,20091231,1,1
0001050550,20120306,20111231,1,1
0001050550,20110308,20101231,1,1
0001050550,20090304,20081231,1,1
0001050606,20110311,20101231,1,1
0001050606,20100312,20091231,1,1
0001050606,20120309,20111231,1,1
0001050606,20090313,20081231,1,1
0001050606,20190313,20181231,1,1
0001050606,20140303,20131231,1,1
0001050606,20160311,20151231,1,1
0001050606,20130301,20121231,1,1
0001050606,20180316,20171231,1,1
0001050606,20170310,20161231,1,1
0001050606,20150313,20141231,1,1
0001050797,20160225,20151231,1,1
0001050797,20170223,20161231,1,1
0001050797,20190221,20181231,1,1
0001050797,20180222,20171231,1,1
0001050797,20150226,20141231,1,1
0001050797,20090227,20081231,1,1
0001050797,20110311,20101231,1,1
0001050797,20100312,20091231,1,1
0001050797,20130228,20121231,1,1
0001050797,20140227,20131231,1,1
0001050797,20120228,20111231,1,1
0001050915,20100301,20091231,1,1
0001050915,20090302,20081231,1,1
0001050915,20140303,20131231,1,1
0001050915,20180228,20171231,1,1
0001050915,20110301,20101231,1,
0001050915,20170301,20161231,1,1
0001050915,20160229,20151231,1,1
0001050915,20190228,20181231,1,
0001050915,20120229,20111231,1,1
0001050915,20130301,20121231,1,1
0001050915,20150302,20141231,1,1
0001051114,20130328,20121231,1,0
0001051114,20110331,20101231,1,0
0001051114,20120330,20111231,1,0
0001051114,20100331,20091231,1,0
0001051114,20090330,20081231,1,1
0001051251,20120319,20120128,1,1
0001051251,20130320,20130202,1,1
0001051251,20150317,20150131,1,
0001051251,20100319,20100130,1,1
0001051251,20090323,20090131,1,1
0001051251,20110321,20110129,1,1
0001051251,20170321,20170128,1,1
0001051251,20160317,20160130,1,1
0001051251,20190320,20190202,1,1
0001051251,20180327,20180203,1,1
0001051251,20140324,20140201,1,1
0001051512,20180226,20171231,1,0
0001051512,20190222,20181231,1,1
0001051512,20160224,20151231,1,1
0001051512,20130226,20121231,1,1
0001051512,20150225,20141231,1,1
0001051512,20170224,20161231,1,0
0001051512,20140228,20131231,1,1
0001051512,20120227,20111231,1,1
0001051512,20090226,20081231,1,1
0001051512,20100225,20091231,1,1
0001051512,20110225,20101231,1,1
0001051514,20110303,20101231,1,1
0001051514,20120309,20111231,1,1
0001051514,20150330,20141231,1,1
0001051514,20090302,20081231,1,1
0001051514,20130305,20121231,1,1
0001051514,20100304,20091231,1,1
0001051514,20170313,20161231,1,1
0001051514,20140317,20131231,1,1
0001051514,20180402,20171231,1,1
0001051514,20160315,20151231,1,
0001051514,20191030,20181231,1,1
0001051627,20160311,20151231,1,1
0001051627,20150313,20141231,1,1
0001051627,20170227,20161231,1,1
0001051627,20180309,20171231,1,1
0001051627,20190311,20181231,1,1
0001051627,20120315,20111231,1,1
0001051627,20100322,20091231,1,1
0001051627,20130315,20121231,1,1
0001051627,20090331,20081231,1,1
0001051627,20110316,20101231,1,1
0001051627,20140314,20131231,1,
0001052054,20120330,20111231,1,1
0001052054,20090311,20081231,1,1
0001052054,20150317,20141231,1,1
0001052054,20140311,20131231,1,1
0001052054,20100308,20091231,1,1
0001052054,20110308,20101231,1,1
0001052054,20170328,20161231,1,1
0001052054,20190404,20181231,1,1
0001052054,20160315,20151231,1,1
0001052054,20130312,20121231,1,1
0001052054,20180402,20171231,1,1
0001052595,20180402,20171231,1,1
0001052595,20190308,20181231,1,
0001052595,20170331,20161231,1,1
0001052595,20140305,20131231,1,1
0001052595,20120315,20111231,1,1
0001052595,20100311,20091231,1,
0001052595,20090312,20081231,1,
0001052595,20130314,20121231,1,
0001052595,20110316,20101231,1,
0001052595,20160301,20151231,1,1
0001052595,20150227,20141231,1,1
0001053374,20180308,20171231,0,0
0001053374,20110303,20101231,0,0
0001053374,20100316,20091231,0,0
0001053374,20090316,20090316,1,0
0001053374,20120307,20111231,0,0
0001053374,20130315,20121231,0,0
0001053374,20170314,20161231,0,0
0001053374,20160311,20151231,0,0
0001053374,20150313,20141231,1,0
0001053374,20140311,20131231,0,0
0001053650,20170301,20161231,1,1
0001053650,20160309,20151231,1,1
0001053650,20090310,20081231,1,
0001053650,20100310,20091231,1,
0001053650,20110303,20101231,1,
0001053650,20120308,20111231,1,
0001053650,20140310,20131231,1,
0001053650,20130305,20121231,1,
0001053650,20150311,20141231,1,
0001053691,20090415,20081231,0,0
0001053691,20130416,20121231,0,0
0001053691,20170331,20161231,1,1
0001053691,20140415,20131231,1,1
0001053691,20110426,20101231,0,0
0001053691,20100415,20091231,0,0
0001053691,20190319,20181231,1,1
0001053691,20180402,20171231,1,1
0001053691,20160325,20151231,1,1
0001053691,20120521,20111231,0,0
0001053691,20150403,20141231,1,1
0001053706,20180312,20171230,1,
0001053706,20190228,20181229,1,
0001053706,20110210,20101127,1,
0001053706,20100129,20091128,1,
0001053706,20090212,20081129,1,
0001053706,20130308,20121229,1,
0001053706,20170315,20161231,1,
0001053706,20120302,20111231,1,
0001053706,20150317,20150103,1,
0001053706,20160304,20160102,1,
0001053706,20140313,20131228,1,
0001054102,20090313,20081231,1,1
0001054102,20100308,20091231,1,0
0001054102,20110323,20101231,1,1
0001054102,20180323,20171231,1,1
0001054102,20190321,20181231,1,1
0001054102,20170331,20161231,1,0
0001054102,20160330,20151231,1,1
0001054102,20120309,20111231,1,1
0001054102,20130315,20121231,1,1
0001054102,20140306,20131231,1,1
0001054102,20150305,20141231,1,1
0001054374,20100203,20091231,1,1
0001054374,20090204,20081231,1,1
0001054374,20120201,20111231,1,1
0001054374,20130130,20121231,1,1
0001054374,20150129,20141231,1,1
0001054374,20110202,20101231,1,1
0001054374,20140130,20131231,1,1
0001054579,20100416,20100131,1,1
0001054579,20110420,20110131,1,1
0001054579,20120418,20120131,1,1
0001054579,20090421,20090131,1,1
0001054579,20130422,20130131,1,1
0001054579,20140421,20140131,1,1
0001054721,20130222,20121231,1,1
0001054721,20160211,20151231,1,1
0001054721,20140225,20131231,1,1
0001054721,20190304,20181231,1,1
0001054721,20170221,20161231,1,1
0001054721,20150219,20141231,1,
0001054721,20180222,20171231,1,1
0001054721,20090326,20081231,1,1
0001054721,20110317,20101231,1,1
0001054721,20120223,20111231,1,1
0001054721,20100325,20091231,1,1
0001054905,20100219,20091231,1,
0001054905,20090220,20081231,1,
0001054905,20110218,20101231,1,
0001054905,20160217,20151231,1,
0001054905,20120217,20111231,1,
0001054905,20190220,20181231,1,
0001054905,20180215,20171231,1,
0001054905,20170215,20161231,1,
0001054905,20130213,20121231,1,
0001054905,20140213,20131231,1,
0001054905,20150217,20141231,1,
0001055355,20110316,20101231,1,1
0001055355,20090312,20081231,1,1
0001055355,20100326,20091231,1,1
0001055355,20120315,20111231,1,1
0001055454,20190314,20181229,1,1
0001055454,20100625,20100424,1,1
0001055454,20110701,20110430,1,1
0001055454,20090624,20090425,1,1
0001055454,20120709,20120428,1,1
0001055454,20180315,20171230,1,1
0001055454,20150709,20150425,1,1
0001055454,20140709,20140426,1,1
0001055454,20170315,20161231,1,
0001055454,20130807,20130427,1,1
0001055726,20180314,20171231,1,1
0001055726,20190312,20181231,1,1
0001055726,20110316,20101231,1,1
0001055726,20100326,20091231,1,1
0001055726,20090331,20081231,1,1
0001055726,20120315,20111231,1,1
0001055726,20160314,20151231,1,1
0001055726,20150316,20141231,1,1
0001055726,20170315,20161231,1,1
0001055726,20140317,20131231,1,1
0001055726,20130318,20121231,1,1
0001056087,20100303,20091227,1,1
0001056087,20090303,20081228,1,1
0001056087,20110304,20101226,1,1
0001056087,20120302,20111225,1,1
0001056087,20130306,20121230,1,1
0001056087,20190308,20181230,1,0
0001056087,20170306,20161225,1,0
0001056087,20180312,20171231,1,0
0001056087,20160308,20151227,1,0
0001056087,20140306,20131229,1,1
0001056087,20150313,20141228,1,0
0001056285,20110414,20110129,1,1
0001056285,20190329,20190202,1,1
0001056285,20120412,20120128,1,1
0001056285,20130418,20130202,1,1
0001056285,20160408,20160130,1,1
0001056285,20150414,20150131,1,1
0001056285,20140417,20140201,1,1
0001056285,20180403,20180203,1,1
0001056285,20170331,20170128,1,1
0001056285,20090420,20090131,1,1
0001056285,20100415,20100130,1,1
0001056358,20100311,20091231,1,1
0001056358,20130328,20121231,1,
0001056358,20160315,20151231,1,
0001056358,20120329,20111231,1,1
0001056358,20170314,20161231,1,1
0001056358,20110310,20101231,1,1
0001056358,20150310,20141231,1,
0001056358,20140318,20131231,1,1
0001056358,20090312,20081231,1,1
0001056358,20190311,20181231,1,1
0001056358,20180326,20171231,1,1
0001056386,20160218,20151231,1,1
0001056386,20180315,20171231,1,1
0001056386,20150219,20141231,1,0
0001056386,20130221,20121231,1,0
0001056386,20190318,20181231,1,1
0001056386,20170313,20161231,1,1
0001056386,20140220,20131231,1,0
0001056386,20100302,20091231,1,1
0001056386,20110224,20101231,1,0
0001056386,20090313,20081231,1,1
0001056386,20120223,20111231,1,0
0001056696,20110223,20101231,1,1
0001056696,20130222,20121231,1,1
0001056696,20170203,20161231,1,
0001056696,20120223,20111231,1,1
0001056696,20090224,20081231,1,1
0001056696,20190208,20181231,1,
0001056696,20160205,20151231,1,
0001056696,20180209,20171231,1,
0001056696,20100219,20091231,1,1
0001056696,20150205,20141231,1,
0001056696,20140206,20131231,1,1
0000092116,20190225,20181231,1,1
0000092116,20160224,20151231,1,1
0000092116,20170223,20161231,1,1
0000092116,20180226,20171231,1,1
0000092116,20150225,20141231,1,1
0000092116,20140226,20131231,1,1
0000092116,20110311,20101231,1,1
0000092116,20100312,20091231,1,1
0000092116,20090313,20081231,1,1
0000092116,20120312,20111231,1,1
0001056903,20130301,20121231,1,1
0001056923,20110301,20101231,1,1
0001056923,20100331,20091231,1,1
0001056923,20120315,20111231,1,1
0001056923,20090326,20081231,1,1
0001056923,20130315,20121231,1,1
0001056923,20160314,20151231,1,1
0001056923,20140317,20131231,1,1
0001056923,20150313,20141231,1,1
0001057060,20171206,20170930,1,1
0001057060,20191203,20190930,1,
0001057060,20141211,20140930,1,1
0001057060,20181129,20180930,1,1
0001057060,20151208,20150930,1,1
0001057060,20161206,20160930,1,1
0001057060,20101202,20100930,1,1
0001057060,20091214,20090930,1,1
0001057060,20111208,20110930,1,1
0001057060,20131206,20130930,1,1
0001057060,20121207,20120930,1,1
0001057083,20090316,20081231,1,
0001057083,20160315,20151231,1,
0001057083,20110316,20101231,1,
0001057083,20170315,20161231,1,
0001057083,20100316,20091231,1,
0001057083,20120315,20111231,1,
0001057083,20140313,20131231,1,
0001057083,20190318,20181231,1,
0001057083,20130402,20121231,1,
0001057083,20150313,20141231,1,
0001057083,20180316,20171231,1,
0001057352,20180223,20171231,1,1
0001057352,20190228,20181231,1,1
0001057352,20170224,20161231,1,1
0001057352,20160226,20151231,1,1
0001057352,20110225,20101231,1,1
0001057352,20090224,20081231,1,1
0001057352,20100226,20091231,1,1
0001057352,20130301,20121231,1,1
0001057352,20140220,20131231,1,1
0001057352,20120223,20111231,1,1
0001057352,20150226,20141231,1,1
0001057379,20190308,20181228,1,
0001057379,20170310,20161230,1,1
0001057379,20110310,20101231,1,1
0001057379,20090318,20090102,1,1
0001057379,20100317,20100101,1,1
0001057379,20160316,20160101,1,1
0001057379,20180309,20171229,1,
0001057379,20120224,20111230,1,1
0001057379,20130313,20121228,1,1
0001057379,20150318,20150102,1,1
0001057379,20140312,20131227,1,1
0001057758,20140214,20131231,1,1
0001057758,20130215,20121231,1,1
0001057758,20090224,20081231,1,1
0001057758,20100212,20091231,1,1
0001057758,20110225,20101231,1,1
0001057758,20120221,20111231,1,1
0000049648,20090226,20081231,1,0
0001057877,20100223,20091231,1,1
0001057877,20110223,20101231,1,1
0000049648,20190221,20181231,1,1
0000049648,20180222,20171231,1,1
0001057877,20130221,20121231,1,1
0001057877,20120222,20111231,1,1
0000049648,20140220,20131231,1,1
0000049648,20170223,20161231,1,1
0000049648,20160218,20151231,1,1
0000049648,20150219,20141231,1,1
0001058090,20160205,20151231,1,1
0001058090,20180208,20171231,1,1
0001058090,20170207,20161231,1,1
0001058090,20190208,20181231,1,1
0001058090,20150204,20141231,1,1
0001058090,20100219,20091231,1,1
0001058090,20090219,20081231,1,1
0001058090,20130208,20121231,1,1
0001058090,20140205,20131231,1,1
0001058090,20110217,20101231,1,1
0001058090,20120210,20111231,1,1
0001058290,20190219,20181231,1,1
0001058290,20180227,20171231,1,1
0001058290,20150227,20141231,1,1
0001058290,20160225,20151231,1,1
0001058290,20130226,20121231,1,1
0001058290,20170301,20161231,1,1
0001058290,20140225,20131231,1,1
0001058299,20100316,20091231,1,1
0001058299,20110315,20101231,1,1
0001058299,20120314,20111231,1,1
0001058299,20130315,20121231,1,1
0001058299,20160304,20151231,1,1
0001058299,20140314,20131231,1,1
0001058299,20150306,20141231,1,1
0001058299,20090313,20081231,1,1
0001058623,20110314,20101231,1,
0001058623,20090316,20081231,1,
0001058623,20180329,20171231,1,1
0001058623,20100303,20091231,1,
0001058623,20190318,20181231,1,1
0001058623,20120312,20111231,1,1
0001058623,20160310,20151231,1,1
0001058623,20170316,20161231,1,1
0001058623,20130318,20121231,1,1
0001058623,20140317,20131231,1,1
0001058623,20150302,20141231,1,1
0001058811,20170303,20161231,1,1
0001058811,20180227,20171231,1,1
0001058811,20190227,20181231,1,1
0001058811,20140227,20131231,1,1
0001058811,20160226,20151231,1,1
0001058811,20150227,20141231,1,1
0001058811,20120305,20111231,1,1
0001058811,20130306,20121231,1,1
0001058811,20110314,20101231,1,1
0001058811,20090309,20081231,1,1
0001058811,20100330,20091231,1,1
0001059262,20190227,20181231,1,1
0001059262,20170224,20161231,1,1
0001059262,20110311,20101231,1,1
0001059262,20100312,20091231,1,1
0001059262,20090313,20081231,1,1
0001059262,20120315,20111231,1,1
0001059262,20180222,20171231,1,1
0001059262,20160301,20151231,1,1
0001059262,20130318,20121231,1,1
0001059262,20140313,20131231,1,1
0001059262,20150306,20141231,1,1
0001059272,20150915,20150704,1,1
0001059272,20160928,20160702,1,1
0001059272,20171002,20170701,1,1
0001059272,20140918,20140705,1,1
0001059272,20120913,20120630,1,1
0001059272,20130919,20130706,1,1
0001059272,20100909,20100703,1,1
0001059272,20110915,20110702,1,1
0001059272,20090917,20090704,1,1
0001059324,20090225,20081231,1,1
0001059324,20100223,20091231,1,1
0001059324,20110222,20101231,1,1
0001059324,20120228,20111231,1,1
0001059556,20100301,20091231,0,0
0001059556,20090302,20081231,0,0
0001059556,20160225,20151231,0,0
0001059556,20120227,20111231,0,0
0001059556,20130226,20121231,0,0
0001059556,20180227,20171231,0,0
0001059556,20170224,20161231,1,1
0001059556,20140227,20131231,1,0
0001059556,20150226,20141231,1,0
0001059556,20190225,20181231,1,1
0001059556,20110228,20101231,1,0
0001059562,20170315,20161231,1,1
0001059562,20160311,20151231,1,1
0001059562,20100312,20091231,1,1
0001059562,20110311,20101231,1,1
0001059562,20120312,20111231,1,1
0001059562,20090316,20081231,1,1
0001059562,20140317,20131231,1,1
0001059562,20130315,20121231,1,1
0001059562,20150316,20141231,1,1
0001059763,20110308,20101231,1,1
0001059763,20090311,20081231,1,1
0001059763,20100309,20091231,1,1
0001059763,20120306,20111231,1,1
0001060009,20100226,20091231,1,1
0001060009,20110223,20101231,1,1
0001060009,20120229,20111231,1,1
0001060009,20160229,20151231,1,
0001060009,20130228,20121231,1,1
0001060009,20150302,20141231,1,
0001060009,20180301,20171231,1,
0001060009,20140228,20131231,1,1
0001060009,20170228,20161231,1,
0001060009,20090225,20081231,1,1
0001060232,20100326,20100130,1,1
0001060232,20110325,20110129,1,1
0001060232,20090330,20090131,1,1
0001060232,20120322,20120128,1,1
0001060391,20180209,20171231,1,1
0001060391,20100224,20091231,1,1
0001060391,20090302,20081231,1,1
0001060391,20170217,20161231,1,1
0001060391,20190208,20181231,1,
0001060391,20160212,20151231,1,1
0001060391,20140213,20131231,1,1
0001060391,20120217,20111231,1,1
0001060391,20130215,20121231,1,1
0001060391,20150223,20141231,1,1
0001060391,20110218,20101231,1,1
0001060736,20180215,20171231,1,1
0001060736,20190207,20181231,1,1
0001060736,20170221,20161231,1,1
0001060736,20160219,20151231,1,1
0001060736,20090313,20081231,1,1
0001060736,20100312,20091231,1,1
0001060736,20150227,20141231,1,1
0001060736,20140228,20131231,1,1
0001060736,20110228,20101231,1,1
0001060736,20130227,20121231,1,1
0001060736,20120229,20111231,1,1
0001060822,20190225,20181229,1,1
0001060822,20090227,20090227,1,1
0001060822,20180227,20171230,1,1
0001060822,20160226,20160102,1,1
0001060822,20100302,20100102,1,1
0001060822,20150226,20150103,1,1
0001060822,20140226,20131228,1,1
0001060822,20130227,20121229,1,1
0001060822,20110302,20110101,1,1
0001060822,20120229,20111231,1,1
0001060822,20170223,20161231,1,1
0001061027,20190307,20181231,1,1
0001061027,20180309,20171231,1,
0001061027,20170309,20161231,1,
0001061027,20160314,20151231,1,
0001061027,20100331,20091231,1,1
0001061027,20150312,20141231,1,
0001061027,20110329,20101231,1,1
0001061027,20130313,20121231,1,1
0001061027,20140306,20131231,1,1
0001061027,20090403,20081231,1,1
0001061027,20120314,20111231,1,1
0001061069,20100318,20091231,1,1
0001061069,20120315,20111231,1,1
0001061069,20110311,20101231,1,1
0001061069,20160316,20151231,1,1
0001061069,20090320,20081231,1,1
0001061069,20180315,20171231,1,1
0001061069,20150312,20141231,1,1
0001061069,20170316,20161231,1,1
0001061069,20140325,20131231,1,1
0001061069,20130315,20121231,1,1
0001061069,20190314,20181231,1,1
0001061219,20170224,20161231,1,
0001061219,20180228,20171231,1,
0001061219,20160226,20151231,1,
0001061219,20190301,20181231,1,1
0001061219,20090302,20081231,1,1
0001061219,20100301,20091231,1,1
0001061219,20130301,20121231,1,
0001061219,20140303,20131231,1,
0001061219,20120229,20111231,1,
0001061219,20150302,20141231,1,
0001061219,20110301,20101231,1,1
0001061393,20090210,20081231,1,
0001061393,20100210,20091231,1,
0001061393,20110210,20101231,1,
0001061393,20130225,20121231,1,
0001061393,20120216,20111231,1,
0001061983,20170306,20161231,1,0
0001061983,20160303,20151231,1,1
0001061983,20190307,20181231,1,1
0001061983,20180305,20171231,1,1
0001061983,20100311,20091231,1,1
0001061983,20110311,20101231,1,1
0001061983,20140307,20131231,1,1
0001061983,20090312,20081231,1,1
0001061983,20120313,20111231,1,1
0001061983,20150306,20141231,1,1
0001061983,20130315,20121231,1,1
0001062047,20100226,20091231,1,1
0001062047,20090227,20081231,1,1
0001062047,20110225,20101231,1,1
0001062047,20180221,20171231,1,1
0001062047,20170222,20161231,1,1
0001062047,20160223,20151231,1,1
0001062047,20130221,20121231,1,1
0001062047,20150218,20141231,1,1
0001062047,20120223,20111231,1,1
0001062047,20140228,20131231,1,1
0001062231,20170210,20161231,1,1
0001062231,20190215,20181231,1,1
0001062231,20180216,20171231,1,1
0001062231,20110209,20101231,1,1
0001062231,20100222,20091231,1,1
0001062231,20090313,20081231,1,
0001062231,20160212,20151231,1,1
0001062231,20140207,20131231,1,1
0001062231,20130208,20121231,1,1
0001062231,20150223,20141231,1,1
0001062231,20120209,20111231,1,1
0001062292,20100312,20091231,1,1
0001062292,20090313,20081231,1,1
0001062292,20110316,20101231,1,1
0001062292,20120315,20111231,1,1
0001062292,20160304,20151231,1,1
0001062292,20180302,20171231,1,1
0001062292,20170313,20161231,1,1
0001062292,20130318,20121231,1,1
0001062292,20140317,20131231,1,1
0001062292,20150316,20141231,1,1
0001062449,20170217,20161225,1,1
0001062449,20160225,20151227,1,1
0001062449,20100226,20091227,1,1
0001062449,20090227,20081228,1,0
0001062449,20110228,20101226,1,1
0001062449,20120221,20111225,1,1
0001062449,20130228,20121230,1,1
0001062449,20140227,20131229,1,1
0001062449,20150223,20141228,1,1
0001062478,20110311,20101231,1,1
0001062478,20100310,20091231,1,1
0001062478,20090312,20081231,1,1
0001062478,20120309,20111231,1,1
0001062478,20130308,20121231,1,1
0001062478,20140307,20131231,1,1
0001062530,20090219,20081231,1,1
0001062530,20100223,20091231,1,1
0001062530,20110224,20101231,1,1
0001062530,20120227,20111231,1,1
0001062530,20130225,20121231,1,1
0001062530,20140227,20131231,1,1
0001062613,20170306,20161231,1,1
0001062613,20090305,20081231,1,1
0001062613,20120309,20111231,1,1
0001062613,20100528,20091231,1,1
0001062613,20110331,20101231,1,1
0001062613,20160302,20151231,1,1
0001062613,20150304,20141231,1,1
0001062613,20130307,20121231,1,1
0001062613,20140305,20131231,1,1
0001062822,20090306,20081231,1,1
0001062822,20110316,20101231,1,1
0001062822,20100308,20091231,1,1
0001062822,20140307,20131231,1,1
0001062822,20120308,20111231,1,1
0001062822,20190315,20181231,1,1
